subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0007538	amelogenesis imperfecta, type 3A	skos:broadMatch	Orphanet:100032	Hypocalcified amelogenesis imperfecta	semapv:LexicalMatching	oaklib	0.8	oio:hasBroadSynonym	oio:hasExactSynonym	amelogenesis imperfecta type 3	LEXMATCH
