?term
<https://icd.who.int/browse10/2019/en#/A00-A09>
<https://icd.who.int/browse10/2019/en#/A00.0>
<https://icd.who.int/browse10/2019/en#/A00.1>
<https://icd.who.int/browse10/2019/en#/A00.9>
<https://icd.who.int/browse10/2019/en#/A00>
<https://icd.who.int/browse10/2019/en#/A01.0>
<https://icd.who.int/browse10/2019/en#/A01.1>
<https://icd.who.int/browse10/2019/en#/A01.2>
<https://icd.who.int/browse10/2019/en#/A01.3>
<https://icd.who.int/browse10/2019/en#/A01.4>
<https://icd.who.int/browse10/2019/en#/A01>
<https://icd.who.int/browse10/2019/en#/A02.0>
<https://icd.who.int/browse10/2019/en#/A02.1>
<https://icd.who.int/browse10/2019/en#/A02.2>
<https://icd.who.int/browse10/2019/en#/A02.8>
<https://icd.who.int/browse10/2019/en#/A02.9>
<https://icd.who.int/browse10/2019/en#/A02>
<https://icd.who.int/browse10/2019/en#/A03.0>
<https://icd.who.int/browse10/2019/en#/A03.1>
<https://icd.who.int/browse10/2019/en#/A03.2>
<https://icd.who.int/browse10/2019/en#/A03.3>
<https://icd.who.int/browse10/2019/en#/A03.8>
<https://icd.who.int/browse10/2019/en#/A03.9>
<https://icd.who.int/browse10/2019/en#/A03>
<https://icd.who.int/browse10/2019/en#/A04.0>
<https://icd.who.int/browse10/2019/en#/A04.1>
<https://icd.who.int/browse10/2019/en#/A04.2>
<https://icd.who.int/browse10/2019/en#/A04.3>
<https://icd.who.int/browse10/2019/en#/A04.4>
<https://icd.who.int/browse10/2019/en#/A04.5>
<https://icd.who.int/browse10/2019/en#/A04.6>
<https://icd.who.int/browse10/2019/en#/A04.7>
<https://icd.who.int/browse10/2019/en#/A04.8>
<https://icd.who.int/browse10/2019/en#/A04.9>
<https://icd.who.int/browse10/2019/en#/A04>
<https://icd.who.int/browse10/2019/en#/A05.0>
<https://icd.who.int/browse10/2019/en#/A05.1>
<https://icd.who.int/browse10/2019/en#/A05.2>
<https://icd.who.int/browse10/2019/en#/A05.3>
<https://icd.who.int/browse10/2019/en#/A05.4>
<https://icd.who.int/browse10/2019/en#/A05.8>
<https://icd.who.int/browse10/2019/en#/A05.9>
<https://icd.who.int/browse10/2019/en#/A05>
<https://icd.who.int/browse10/2019/en#/A06.0>
<https://icd.who.int/browse10/2019/en#/A06.1>
<https://icd.who.int/browse10/2019/en#/A06.2>
<https://icd.who.int/browse10/2019/en#/A06.3>
<https://icd.who.int/browse10/2019/en#/A06.4>
<https://icd.who.int/browse10/2019/en#/A06.5>
<https://icd.who.int/browse10/2019/en#/A06.6>
<https://icd.who.int/browse10/2019/en#/A06.7>
<https://icd.who.int/browse10/2019/en#/A06.8>
<https://icd.who.int/browse10/2019/en#/A06.9>
<https://icd.who.int/browse10/2019/en#/A06>
<https://icd.who.int/browse10/2019/en#/A07.0>
<https://icd.who.int/browse10/2019/en#/A07.1>
<https://icd.who.int/browse10/2019/en#/A07.2>
<https://icd.who.int/browse10/2019/en#/A07.3>
<https://icd.who.int/browse10/2019/en#/A07.8>
<https://icd.who.int/browse10/2019/en#/A07.9>
<https://icd.who.int/browse10/2019/en#/A07>
<https://icd.who.int/browse10/2019/en#/A08.0>
<https://icd.who.int/browse10/2019/en#/A08.1>
<https://icd.who.int/browse10/2019/en#/A08.2>
<https://icd.who.int/browse10/2019/en#/A08.3>
<https://icd.who.int/browse10/2019/en#/A08.4>
<https://icd.who.int/browse10/2019/en#/A08.5>
<https://icd.who.int/browse10/2019/en#/A08>
<https://icd.who.int/browse10/2019/en#/A09.0>
<https://icd.who.int/browse10/2019/en#/A09.9>
<https://icd.who.int/browse10/2019/en#/A09>
<https://icd.who.int/browse10/2019/en#/A15-A19>
<https://icd.who.int/browse10/2019/en#/A15.0>
<https://icd.who.int/browse10/2019/en#/A15.1>
<https://icd.who.int/browse10/2019/en#/A15.2>
<https://icd.who.int/browse10/2019/en#/A15.3>
<https://icd.who.int/browse10/2019/en#/A15.4>
<https://icd.who.int/browse10/2019/en#/A15.5>
<https://icd.who.int/browse10/2019/en#/A15.6>
<https://icd.who.int/browse10/2019/en#/A15.7>
<https://icd.who.int/browse10/2019/en#/A15.8>
<https://icd.who.int/browse10/2019/en#/A15.9>
<https://icd.who.int/browse10/2019/en#/A15>
<https://icd.who.int/browse10/2019/en#/A16.0>
