subject_id	subject_label	is_mapped	is_excluded	is_deprecated
NCIT:C111013	Someone to Help You With Daily Chores if You Were Sick Question	False	True	False
NCIT:C111014	Someone to Share Your Most Private Worries and Fears With Question	False	True	False
NCIT:C111015	Someone to Turn to For Suggestions About How to Deal With a Personal Problem Question	False	True	False
NCIT:C111016	Someone Who Understands Your Problems Question	False	True	False
NCIT:C111017	Amber	False	True	False
NCIT:C111018	Hazel	False	True	False
NCIT:C111019	Violet	False	True	False
NCIT:C11102	Dexamethasone/Pegaspargase/Vincristine Regimen	False	True	False
NCIT:C111024	Presence of Extravascular Matrix Patterns	False	True	False
NCIT:C111025	Extravascular Matrix Loops	False	True	False
NCIT:C111026	Loops Forming Networks	False	True	False
NCIT:C111027	Tumor Infiltrating Macrophages	False	True	False
NCIT:C111028	Extrascleral Extension of Uveal Melanoma	False	True	False
NCIT:C111029	Mushroom-Shaped Lesion	False	True	False
NCIT:C11103	Carmustine/Cytarabine/Etoposide/Melphalan	False	True	False
NCIT:C111031	Genetic Carrier	False	True	False
NCIT:C111032	Antecubital Region	False	True	False
NCIT:C111033	Carpal Region	False	True	False
NCIT:C111034	Minimal Aneuploidy	False	True	False
NCIT:C111035	Oral Rehydration Solution OS-1	False	True	False
NCIT:C111036	Multi-peptide CMV-Modified Vaccinia Ankara Vaccine	False	True	False
NCIT:C111037	Synthetic Long E6/E7 Peptides Vaccine HPV-01	False	True	False
NCIT:C111038	Anti-VEGFR2-CAR Retroviral Vector-transduced Autologous T-lymphocytes	False	True	False
NCIT:C111039	Vadastuximab Talirine	False	True	False
NCIT:C11104	Idarubicin/Tretinoin Liposome	False	True	False
NCIT:C111040	Zirconium Zr 89 Df-IAB2M	False	True	False
NCIT:C111041	Anti-CD19-CAR FMC63-28Z Retroviral Vector-transduced Allogeneic T-lymphocytes	False	True	False
NCIT:C111042	STAT3 Inhibitor WP1066	False	True	False
NCIT:C111043	Have Had Seizures Question	False	True	False
NCIT:C111044	Can Remember New Things Question	False	True	False
NCIT:C111045	Trimebutine 3-Thiocarbamoylbenzenesulfonate	False	True	False
NCIT:C111046	Get Frustrated That I Cannot Do Things I Used To Question	False	True	False
NCIT:C111047	Afraid of Having a Seizure Question	False	True	False
NCIT:C111048	Have Trouble with Eyesight Question	False	True	False
NCIT:C111049	Feel Independent Question	False	True	False
NCIT:C11105	Docetaxel/Vinorelbine	False	True	False
NCIT:C111050	Have Trouble Hearing Question	False	True	False
NCIT:C111051	Able to Find the Right Words to Say Question	False	True	False
NCIT:C111052	Difficulty Expressing Thoughts Question	False	True	False
NCIT:C111053	Bothered by Change in Personality Question	False	True	False
NCIT:C111054	Able to Make Decisions and Take Responsibility Question	False	True	False
NCIT:C111055	Bothered by Drop in Contribution to the Family Question	False	True	False
NCIT:C111056	Able to Put Thoughts Together Question	False	True	False
NCIT:C111057	Need Help in Caring for Self Question	False	True	False
NCIT:C111058	Able to Put Thoughts into Actions Question	False	True	False
NCIT:C111059	Able to Read Like They Used To Question	False	True	False
NCIT:C11106	Docetaxel/Filgrastim/Vinorelbine	False	True	False
NCIT:C111060	Able to Write Like They Used To Question	False	True	False
NCIT:C111061	Able to Drive a Vehicle Question	False	True	False
NCIT:C111062	Have Trouble Feeling Sensations in Limbs Question	False	True	False
NCIT:C111063	Have Weakness in Limbs Question	False	True	False
NCIT:C111064	Trouble with Coordination Question	False	True	False
NCIT:C111065	Get Headaches Question	False	True	False
NCIT:C111066	Orchiopexy	False	True	False
NCIT:C111067	Testicular Cancer Serum Markers Test Result	False	True	False
NCIT:C111068	SX	False	True	False
NCIT:C111069	S0	False	True	False
NCIT:C11107	Floxuridine/Gemcitabine/Leucovorin Calcium	False	True	False
NCIT:C111070	S1	False	True	False
NCIT:C111071	S2	False	True	False
NCIT:C111072	S3	False	True	False
NCIT:C111073	International Germ Cell Consensus Risk Classification	False	True	False
NCIT:C111074	Micro	False	True	False
NCIT:C111075	Arrhythmia by ECG Finding	False	True	False
NCIT:C111076	US Counties Terminology	False	True	False
NCIT:C111077	Human Prescription Drug Distribution	False	True	False
NCIT:C111078	Human Over-the-Counter Drug Distribution	False	True	False
NCIT:C111079	Critical Organ Volume	False	True	False
NCIT:C11108	Filgrastim/Losoxantrone/Paclitaxel	False	True	False
NCIT:C111081	Emancipated Minor	False	True	False
NCIT:C111083	Modified Overall Immune Related Response Criterion, New Non-Measurable Lesion	False	True	False
NCIT:C111084	Modified Overall Immune Related Response Criterion, Complete Remission	False	True	False
NCIT:C111085	Modified Overall Immune Related Response Criterion, Partial Response	False	True	False
NCIT:C111086	Modified Overall Immune Related Response Criterion, Stable Disease	False	True	False
NCIT:C111087	Modified Overall Immune Related Response Criterion, Progressive Disease	False	True	False
NCIT:C111088	AV Block First Degree by ECG Finding	False	True	False
NCIT:C111089	AV Block Second Degree Mobitz Type I by ECG Finding	False	True	False
NCIT:C11109	Cyclophosphamide/Daunorubicin/Dexamethasone/Vincristine	False	True	False
NCIT:C111090	AV Block Second Degree Mobitz Type II by ECG Finding	False	True	False
NCIT:C111091	AV Block Third Degree by ECG Finding	False	True	False
NCIT:C111092	Atrial Fibrillation by ECG Finding	False	True	False
NCIT:C111093	Software Version	False	True	False
NCIT:C111094	Atrial Flutter by ECG Finding	False	True	False
NCIT:C111095	Clot Detection	False	True	False
NCIT:C111096	Colorimetry	False	True	False
NCIT:C111097	Sinus Bradycardia by ECG Finding	False	True	False
NCIT:C111098	Slackia	False	True	False
NCIT:C111099	Wautersiella	False	True	False
NCIT:C11110	Cytarabine/Idarubicin/Thioguanine	False	True	False
NCIT:C111100	Supraventricular Tachycardia by ECG Finding	False	True	False
NCIT:C111101	Ventricular Arrhythmia by ECG Finding	False	True	False
NCIT:C111102	Ventricular Fibrillation by ECG Finding	False	True	False
NCIT:C111103	Ventricular Tachycardia by ECG Finding	False	True	False
NCIT:C111104	Sinus Tachycardia by ECG Finding	False	True	False
NCIT:C111105	Atrial Tachycardia by ECG Finding	False	True	False
NCIT:C111106	CDISC SDTM Respiratory Test Code Terminology	False	True	False
NCIT:C111107	CDISC SDTM Respiratory Test Name Terminology	False	True	False
NCIT:C111108	CDISC SDTM Employment Status Terminology	False	True	False
NCIT:C111109	CDISC SDTM Device Events Category Terminology	False	True	False
NCIT:C11111	Interferon Alfa/Interleukin-2/Paclitaxel	False	True	False
NCIT:C111110	CDISC SDTM Device Events Action Taken with Device Terminology	False	True	False
NCIT:C111111	CDISC SDTM Device Properties Test Code Terminology	False	True	False
NCIT:C111112	CDISC SDTM Device Properties Test Name Terminology	False	True	False
NCIT:C111113	CDISC SEND Domain Abbreviation Terminology	False	True	False
NCIT:C111114	CDISC SDTM Genetic Sample Type Terminology	False	True	False
NCIT:C111115	Ventricular Flutter by ECG Finding	False	True	False
NCIT:C111116	Diffusion Weighted Imaging	False	True	False
NCIT:C111117	Arterial Embolus	False	True	False
NCIT:C111118	Atrial Thrombus	False	True	False
NCIT:C11112	Mercaptopurine/Methotrexate/Tretinoin	False	True	False
NCIT:C111120	Bradycardia by ECG Finding	False	True	False
NCIT:C111121	Tachycardia by ECG Finding	False	True	False
NCIT:C111122	Neostriatum	False	True	False
NCIT:C111123	A Proliferation-Inducing Ligand Measurement	False	True	False
NCIT:C111124	Abnormal Cell Count	False	True	False
NCIT:C111125	Adenovirus Antibody Measurement	False	True	False
NCIT:C111126	Alpha Hydroxybutyrate Dehydrogenase Measurement	False	True	False
NCIT:C111127	Aluminum Measurement	False	True	False
NCIT:C111128	Angiopoietin 1 Measurement	False	True	False
NCIT:C111129	Antibody Unit	False	True	False
NCIT:C11113	Carboplatin/Cisplatin/Interferon Alfa/interleukin-2/Paclitaxel	False	True	False
NCIT:C111130	Apolipoprotein J to Creatinine Ratio Measurement	False	True	False
NCIT:C111131	Atrioventricular Conduction ECG Assessment	False	True	False
NCIT:C111132	Axis and Voltage ECG Assessment	False	True	False
NCIT:C111133	Bacteroides dorei	False	True	False
NCIT:C111134	Bacteroides faecis	False	True	False
NCIT:C111135	B-Cell Activating Factor Measurement	False	True	False
NCIT:C111136	Bence-Jones Protein Measurement	False	True	False
NCIT:C111137	Biospecimen Domain	False	True	False
NCIT:C111138	Biospecimen Events Domain	False	True	False
NCIT:C111139	Biscuit Dosing Unit	False	True	False
NCIT:C11114	Interleukin-2/Melatonin	False	True	False
NCIT:C111140	Block Unit of Distance	False	True	False
NCIT:C111141	Bursa of Fabricius	False	True	False
NCIT:C111142	Butyrylcholinesterase Measurement	False	True	False
NCIT:C111143	Cancer Antigen 27-29 Measurement	False	True	False
NCIT:C111144	Cardiolipin IgG Antibody Measurement	False	True	False
NCIT:C111145	Cartilage Oligomeric Matrix Protein Measurement	False	True	False
NCIT:C111146	CD10 Expressing Cell Count	False	True	False
NCIT:C111147	CD13 Expressing Cell Count	False	True	False
NCIT:C111148	CD22 Expressing Cell Count	False	True	False
NCIT:C111149	CD23 Expressing Cell Count	False	True	False
NCIT:C11115	Paclitaxel/Vinorelbine	False	True	False
NCIT:C111150	CD33 Expressing Cell Count	False	True	False
NCIT:C111151	CD38 Expressing Cell Count	False	True	False
NCIT:C111152	CD79A Expressing Cell Count	False	True	False
NCIT:C111153	Cellularity Measurement	False	True	False
NCIT:C111154	Centromere B Antibody Measurement	False	True	False
NCIT:C111155	Chamber Hypertrophy or Enlargement ECG Assessment	False	True	False
NCIT:C111156	Cheek Pouch	False	True	False
NCIT:C111157	Chemical Ablation	False	True	False
NCIT:C111158	Chloroplast DNA	False	True	False
NCIT:C111159	Chymotrypsin Measurement	False	True	False
NCIT:C11116	Asparaginase/Cyclophosphamide/Cytarabine/Etoposide/Mercaptopurine/Methotrexate	False	True	False
NCIT:C111160	Coccidioides Antibody Measurement	False	True	False
NCIT:C111161	Copper Measurement	False	True	False
NCIT:C111162	Crop	False	True	False
NCIT:C111163	Cross-Linking and Immunoprecipitation	False	True	False
NCIT:C111164	Cryoglobulin Measurement	False	True	False
NCIT:C111165	Cyclic Guanosine Monophosphate Measurement	False	True	False
NCIT:C111166	Cytoplasmic Basophilia Neutrophil Count	False	True	False
NCIT:C111167	Day Times Femtogram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111168	Day Times Femtogram per Milliliter per Meter Squared	False	True	False
NCIT:C111169	Day Times Gram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C11117	Cisplatin/Gemcitabine	False	True	False
NCIT:C111170	Day Times Gram per Milliliter per Meter Squared	False	True	False
NCIT:C111171	Day Times Microgram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111172	Day Times Microgram per Milliliter per Meter Squared	False	True	False
NCIT:C111173	Day Times Micromole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111174	Day Times Micromole per Liter per Meter Squared	False	True	False
NCIT:C111175	Day Times Milligram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111176	Day Times Milligram per Milliliter per Meter Squared	False	True	False
NCIT:C111177	Day Times Millimole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111178	Day Times Millimole per Liter per Meter Squared	False	True	False
NCIT:C111179	Day Times Mole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C11118	Carboplatin/RMP-7	False	True	False
NCIT:C111180	Day Times Mole per Liter per Meter Squared	False	True	False
NCIT:C111181	Day Times Nanogram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111182	Day Times Nanogram per Milliliter per Meter Squared	False	True	False
NCIT:C111183	Day Times Nanomole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111184	Day Times Nanomole per Liter per Meter Squared	False	True	False
NCIT:C111185	Day Times Picogram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111186	Day Times Picogram per Milliliter per Meter Squared	False	True	False
NCIT:C111187	Day Times Picomole per Liter	False	True	False
NCIT:C111188	Day Times Picomole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111189	Day Times Picomole per Liter per Meter Squared	False	True	False
NCIT:C11119	Epirubicin/Vinorelbine	False	True	False
NCIT:C111190	Degenerated Leukocyte Count	False	True	False
NCIT:C111191	Electrical Lead Locking Type	False	True	False
NCIT:C111192	Electrocauterization	False	True	False
NCIT:C111193	Electrochemiluminescence	False	True	False
NCIT:C111194	Electrochemiluminescence Immunoassay	False	True	False
NCIT:C111195	Enzymatic Colorimetry	False	True	False
NCIT:C111196	Enzyme Multiplied Immunoassay Technique	False	True	False
NCIT:C111197	Erythrocyte Agglutination Measurement	False	True	False
NCIT:C111198	Experimental Organism Basal Cell Adenoma	False	True	False
NCIT:C111199	Experimental Organism Basal Cell Carcinoma	False	True	False
NCIT:C1112	Geldanamycin	False	True	False
NCIT:C11120	Allovectin-7/Interleukin-2	False	True	False
NCIT:C111200	Expiratory Reserve Volume	False	True	False
NCIT:C111201	Full Brother	False	True	False
NCIT:C111202	Full Sister	False	True	False
NCIT:C111203	Gas Chromatography Mass Spectrometry	False	True	False
NCIT:C111204	Granulicatella elegans	False	True	False
NCIT:C111205	Hansel Staining Method	False	True	False
NCIT:C111206	Heinz Body to Erythrocyte Ratio Measurement	False	True	False
NCIT:C111207	Hemoglobin A1C to Hemoglobin Ratio Measurement	False	True	False
NCIT:C111208	Hemolytic Index	False	True	False
NCIT:C111209	Histone Antibody Measurement	False	True	False
NCIT:C11121	Cyclophosphamide/Losoxantrone	False	True	False
NCIT:C111210	Hour Times Femtogram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111211	Hour Times Femtogram per Milliliter per Meter Squared	False	True	False
NCIT:C111212	Hour Times Gram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111213	Hour Times Gram per Milliliter per Meter Squared	False	True	False
NCIT:C111214	Hour Times Microgram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111215	Hour Times Microgram per Milliliter per Meter Squared	False	True	False
NCIT:C111216	Hour Times Micromole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111217	Hour Times Micromole per Liter per Meter Squared	False	True	False
NCIT:C111218	Hour Times Milligram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111219	Hour Times Milligram per Milliliter per Meter Squared	False	True	False
NCIT:C11122	Doxorubicin/Losoxantrone	False	True	False
NCIT:C111220	Hour Times Millimole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111221	Hour Times Millimole per Liter per Meter Squared	False	True	False
NCIT:C111222	Hour Times Mole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111223	Hour Times Mole per Liter per Meter Squared	False	True	False
NCIT:C111224	Hour Times Nanogram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111225	Hour Times Nanogram per Milliliter per Meter Squared	False	True	False
NCIT:C111226	Hour Times Nanomole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111227	Hour Times Nanomole per Liter per Meter Squared	False	True	False
NCIT:C111228	Hour Times Picogram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111229	Hour Times Picogram per Milliliter per Meter Squared	False	True	False
NCIT:C11123	Cyclophosphamide/Daunorubicin	False	True	False
NCIT:C111230	Hour Times Picomole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111231	Hour Times Picomole per Liter per Meter Squared	False	True	False
NCIT:C111232	Icteric Index	False	True	False
NCIT:C111233	IgG IgM IgA Total Measurement	False	True	False
NCIT:C111234	Immature Cell to Total Cell Ratio Measurement	False	True	False
NCIT:C111235	Chemiluminescent Immunoassay	False	True	False
NCIT:C111236	Immunoradiometric Assay	False	True	False
NCIT:C111237	Inspiratory Reserve Volume	False	True	False
NCIT:C111238	Intraventricular and Intraatrial Conduction ECG Assessment	False	True	False
NCIT:C111239	Ketone Body Measurement	False	True	False
NCIT:C11124	Asparaginase/Cytarabine/Methotrexate	False	True	False
NCIT:C111240	Kinetic Microparticle Immunoassay	False	True	False
NCIT:C111241	Laser Ablation	False	True	False
NCIT:C111242	Lipemic Index	False	True	False
NCIT:C111243	Macroamylase Measurement	False	True	False
NCIT:C111244	Macrophage to Total Cell Ratio Measurement	False	True	False
NCIT:C111245	Manual Clot Detection	False	True	False
NCIT:C111246	Mast Cell Count	False	True	False
NCIT:C111247	Mast Cell to Total Cell Ratio Measurement	False	True	False
NCIT:C111248	Maternal Biological Grandparent	False	True	False
NCIT:C111249	Mechanical Clot Detection	False	True	False
NCIT:C11125	Daunorubicin/Dexamethasone	False	True	False
NCIT:C111250	Meningeal Cell Count	False	True	False
NCIT:C111251	Meningeal Cell to Total Cell Ratio Measurement	False	True	False
NCIT:C111252	Microparticle Enzyme Immunoassay	False	True	False
NCIT:C111253	Millimole per Mole	False	True	False
NCIT:C111254	Minute Times Femtogram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111255	Minute Times Femtogram per Milliliter per Meter Squared	False	True	False
NCIT:C111256	Minute Times Gram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111257	Minute Times Gram per Milliliter per Meter Squared	False	True	False
NCIT:C111258	Minute Times Microgram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111259	Minute Times Microgram per Milliliter per Meter Squared	False	True	False
NCIT:C11126	Fluorouracil/Octreotide Pamoate	False	True	False
NCIT:C111260	Minute Times Micromole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111261	Minute Times Micromole per Liter per Meter Squared	False	True	False
NCIT:C111262	Minute Times Milligram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111263	Minute Times Milligram per Milliliter per Meter Squared	False	True	False
NCIT:C111264	Minute Times Millimole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111265	Minute Times Millimole per Liter per Meter Squared	False	True	False
NCIT:C111266	Minute Times Mole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111267	Minute Times Mole per Liter per Meter Squared	False	True	False
NCIT:C111268	Minute Times Nanogram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111269	Minute Times Nanogram per Milliliter per Meter Squared	False	True	False
NCIT:C11127	9-cis-Retinoic Acid/Tamoxifen	False	True	False
NCIT:C111270	Minute Times Nanomole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111271	Minute Times Nanomole per Liter per Meter Squared	False	True	False
NCIT:C111272	Minute Times Picogram per Milliliter per Kilogram per Meter Squared	False	True	False
NCIT:C111273	Minute Times Picogram per Milliliter per Meter Squared	False	True	False
NCIT:C111274	Minute Times Picomole per Liter per Kilogram per Meter Squared	False	True	False
NCIT:C111275	Minute Times Picomole per Liter per Meter Squared	False	True	False
NCIT:C111276	Monocytoid Cell Count	False	True	False
NCIT:C111277	Monocytoid Cell to Total Cell Ratio Measurement	False	True	False
NCIT:C111278	msdRNA	False	True	False
NCIT:C111279	Multicopy Single-stranded DNA	False	True	False
NCIT:C11128	Dexrazoxane/Doxorubicin/Paclitaxel	False	True	False
NCIT:C111280	Myocardial Infarction ECG Assessment	False	True	False
NCIT:C111281	Nephelometry	False	True	False
NCIT:C111282	Non-Compliant ADaM Datasets Domain	False	True	False
NCIT:C111283	Nucleated Thrombocyte Count	False	True	False
NCIT:C111284	Oxygen Measurement	False	True	False
NCIT:C111285	Pacemaker ECG Assessment	False	True	False
NCIT:C111286	Paternal Biological Grandparent	False	True	False
NCIT:C111287	Periurethral Region	False	True	False
NCIT:C111289	Pharmacogenomics Findings Domain	False	True	False
NCIT:C11129	Dexrazoxane/Doxorubicin/Filgrastim/Paclitaxel	False	True	False
NCIT:C111290	Pharmacogenomics Trial Characteristics Domain	False	True	False
NCIT:C111291	Photometric Clot Detection	False	True	False
NCIT:C111292	Platelet Activating Factor Measurement	False	True	False
NCIT:C111293	Platelet Aggregation Amplitude Measurement	False	True	False
NCIT:C111294	Platelet Component Distribution Width Measurement	False	True	False
NCIT:C111295	Platelet Function Closure Time Measurement	False	True	False
NCIT:C111296	Platelet Morphology Measurement	False	True	False
NCIT:C111297	Positron Emission Tomography and Single Photon Emission Computed Tomography Scan	False	True	False
NCIT:C111298	Precursor mRNA	False	True	False
NCIT:C111299	Proinsulin to Insulin Ratio Measurement	False	True	False
NCIT:C1113	Genistein	False	True	False
NCIT:C11130	Amsacrine/Carmustine/Cytarabine/Etoposide	False	True	False
NCIT:C111300	Protocol Summary for Pharmacogenomic Assessments Domain	False	True	False
NCIT:C111301	Proventriculus	False	True	False
NCIT:C111302	Ralstonia mannitolilytica	False	True	False
NCIT:C111303	Reconstruction of Raw Data Type	False	True	False
NCIT:C111304	Refractometry	False	True	False
NCIT:C111305	Renin Activity Measurement	False	True	False
NCIT:C111306	Reprogram	False	True	False
NCIT:C111307	Rhythm Not Otherwise Specified ECG Assessment	False	True	False
NCIT:C111308	Scapulohumeral Joint	False	True	False
NCIT:C111309	Scheduled Maintenance	False	True	False
NCIT:C11131	Cyclophosphamide/Etoposide/Mitoxantrone	False	True	False
NCIT:C111310	Semi-Recumbent	False	True	False
NCIT:C111311	Single-stranded DNA	False	True	False
NCIT:C111312	Sinus Node Rhythm and Arrhythmia ECG Assessment	False	True	False
NCIT:C111313	Slackia exigua	False	True	False
NCIT:C111314	Slice Number	False	True	False
NCIT:C111315	Slow Vital Capacity	False	True	False
NCIT:C111316	Small Nucleolar RNA	False	True	False
NCIT:C111317	Smooth Muscle Antibody Measurement	False	True	False
NCIT:C111318	Step Unit of Distance	False	True	False
NCIT:C11132	Fluorouracil/Leucovorin Calcium/Topotecan	False	True	False
NCIT:C111320	Supraventricular Arrhythmia ECG Assessment	False	True	False
NCIT:C111321	Supraventricular Tachyarrhythmia ECG Assessment	False	True	False
NCIT:C111322	Surfactant Protein D Measurement	False	True	False
NCIT:C111323	Syrinx	False	True	False
NCIT:C111324	Tidal Volume	False	True	False
NCIT:C111325	Total Lung Capacity	False	True	False
NCIT:C111326	Transmammary Route of Administration	False	True	False
NCIT:C111327	Troponin Measurement	False	True	False
NCIT:C111328	Turbidimetry	False	True	False
NCIT:C111329	Vacuolated Lymphocyte Count	False	True	False
NCIT:C11133	Carmustine/Etoposide	False	True	False
NCIT:C111330	Ventricular Arrhythmia ECG Assessment	False	True	False
NCIT:C111331	Ventricular Tachyarrhythmia ECG Assessment	False	True	False
NCIT:C111333	Volume of Distribution for Dosing Interval	False	True	False
NCIT:C111334	Wautersiella falsenii	False	True	False
NCIT:C111335	CDISC Questionnaire C-SSRS Children's Baseline Test Name Terminology	False	True	False
NCIT:C111336	CDISC Questionnaire C-SSRS Children's Baseline Test Code Terminology	False	True	False
NCIT:C111337	CDISC Questionnaire C-SSRS Children's Baseline/Screening Test Name Terminology	False	True	False
NCIT:C111338	CDISC Questionnaire C-SSRS Children's Baseline/Screening Test Code Terminology	False	True	False
NCIT:C111339	CDISC Questionnaire C-SSRS Children's Since Last Visit Test Name Terminology	False	True	False
NCIT:C11134	Tamoxifen/Letrozole Regimen	False	True	False
NCIT:C111340	CDISC Questionnaire C-SSRS Children's Since Last Visit Test Code Terminology	False	True	False
NCIT:C111341	CDISC Questionnaire C-SSRS Screening Test Name Terminology	False	True	False
NCIT:C111342	CDISC Questionnaire C-SSRS Screening Test Code Terminology	False	True	False
NCIT:C111343	CDISC Clinical Classification FAQ Test Name Terminology	False	True	False
NCIT:C111344	CDISC Clinical Classification FAQ Test Code Terminology	False	True	False
NCIT:C111345	CDISC Clinical Classification FAQ-NACC UDS Version 2.0 Test Name Terminology	False	True	False
NCIT:C111346	CDISC Clinical Classification FAQ-NACC UDS Version 2.0 Test Code Terminology	False	True	False
NCIT:C111347	CDISC Clinical Classification MRS Test Name Terminology	False	True	False
NCIT:C111348	CDISC Clinical Classification MRS Test Code Terminology	False	True	False
NCIT:C111349	CDISC Questionnaire SDS Test Name Terminology	False	True	False
NCIT:C11135	Cyclosporine/Prednisone	False	True	False
NCIT:C111350	CDISC Questionnaire SDS Test Code Terminology	False	True	False
NCIT:C111351	C-SSRS Children's Baseline Questionnaire Question	False	True	False
NCIT:C111352	C-SSRS Children's Baseline/Screening Questionnaire Question	False	True	False
NCIT:C111353	C-SSRS Children's Since Last Visit Questionnaire Question	False	True	False
NCIT:C111354	C-SSRS Screening Questionnaire Question	False	True	False
NCIT:C111355	FAQ Questionnaire Question	False	True	False
NCIT:C111356	FAQ-NACC UDS Version 2.0 Clinical Classification Question	False	True	False
NCIT:C111357	MRS Clinical Classification Question	False	True	False
NCIT:C111358	SDS Questionnaire Question	False	True	False
NCIT:C111359	Forced Expiratory Volume in 1 Second to Forced Vital Capacity Ratio Measurement	False	True	False
NCIT:C11136	Doxorubicin/Estramustine	False	True	False
NCIT:C111360	Forced Inspiratory Volume in 1 Second	False	True	False
NCIT:C111361	Forced Vital Capacity	False	True	False
NCIT:C111362	Inspiratory Capacity	False	True	False
NCIT:C111363	ST Segment, T wave, and U wave ECG Assessment	False	True	False
NCIT:C111364	Volume of Distribution for Dosing Interval by Fraction	False	True	False
NCIT:C111365	Volume of Distribution for Dosing Interval by Fraction Normalized by Body Mass Index	False	True	False
NCIT:C111366	Volume of Distribution for Dosing Interval by Fraction Normalized by Dose	False	True	False
NCIT:C111367	Volume of Distribution for Dosing Interval by Fraction Normalized by Surface Area	False	True	False
NCIT:C111368	Volume of Distribution for Dosing Interval by Fraction Normalized by Weight	False	True	False
NCIT:C111369	Volume of Distribution for Dosing Interval Normalized by Body Mass Index	False	True	False
NCIT:C11137	Etoposide/Ifosfamide/Mesna/Mitoxantrone	False	True	False
NCIT:C111370	Volume of Distribution for Dosing Interval Normalized by Dose	False	True	False
NCIT:C111371	Volume of Distribution for Dosing Interval Normalized by Surface Area	False	True	False
NCIT:C111372	Volume of Distribution for Dosing Interval Normalized by Weight	False	True	False
NCIT:C111373	CYP3A4 Inhibitor	False	True	False
NCIT:C111374	CYP3A4 Inducer	False	True	False
NCIT:C111375	Chlorhexidine Gluconate Cleansing	False	True	False
NCIT:C111376	Control Cleansing	False	True	False
NCIT:C111377	Columbia-Suicide Severity Rating Scale Children's Baseline Questionnaire	False	True	False
NCIT:C111378	Columbia-Suicide Severity Rating Scale Children's Baseline/Screening Questionnaire	False	True	False
NCIT:C111379	Columbia-Suicide Severity Rating Scale Children's Since Last Visit Questionnaire	False	True	False
NCIT:C11138	Interferon Gamma/Monoclonal Antibody CC49	False	True	False
NCIT:C111380	Columbia-Suicide Severity Rating Scale Screening Questionnaire	False	True	False
NCIT:C111381	Functional Activities Questionnaire Clinical Classification	False	True	False
NCIT:C111382	Functional Assessment Questionnaire-NACC UDS Version 2.0 Clinical Classification	False	True	False
NCIT:C111383	Modified Rankin Scale Clinical Classification	False	True	False
NCIT:C111384	Sheehan Disability Scale Questionnaire	False	True	False
NCIT:C111385	C-SSRS Children's Baseline/Screening - Wish to be Dead (Lifetime)	False	True	False
NCIT:C111386	C-SSRS Children's Baseline/Screening - Wish to be Dead (Past 6 Months)	False	True	False
NCIT:C111387	C-SSRS Children's Baseline/Screening - Description of Wish to be Dead	False	True	False
NCIT:C111388	C-SSRS Children's Baseline/Screening - Non-Specific Active Suicidal Thoughts (Lifetime)	False	True	False
NCIT:C111389	C-SSRS Children's Baseline/Screening - Non-Specific Active Suicidal Thoughts (Past 6 Months)	False	True	False
NCIT:C11139	Cyclosporine/Cytarabine/Daunorubicin/Etoposide	False	True	False
NCIT:C111390	C-SSRS Children's Baseline/Screening - Description of Non-Specific Active Suicidal Thoughts	False	True	False
NCIT:C111391	C-SSRS Children's Baseline/Screening - Active Suicidal Ideation with Any Methods (Not Plan) without Intent to Act (Lifetime)	False	True	False
NCIT:C111392	C-SSRS Children's Baseline/Screening - Active Suicidal Ideation with Any Methods (Not Plan) without Intent to Act (Past 6 Months)	False	True	False
NCIT:C111393	C-SSRS Children's Baseline/Screening - Description of Active Suicidal Ideation with Any Methods (Not Plan) without Intent to Act	False	True	False
