?term
<http://id.who.int/icd/entity/1000004774>
<http://id.who.int/icd/entity/1000034337>
<http://id.who.int/icd/entity/100006598>
<http://id.who.int/icd/entity/1000069301>
<http://id.who.int/icd/entity/1000099724>
<http://id.who.int/icd/entity/1000103370>
<http://id.who.int/icd/entity/1000136324>
<http://id.who.int/icd/entity/1000136681>
<http://id.who.int/icd/entity/1000142683>
<http://id.who.int/icd/entity/1000149840>
<http://id.who.int/icd/entity/1000158790>
<http://id.who.int/icd/entity/1000217899>
<http://id.who.int/icd/entity/1000243793>
<http://id.who.int/icd/entity/1000312374>
<http://id.who.int/icd/entity/1000331412>
<http://id.who.int/icd/entity/1000337196>
<http://id.who.int/icd/entity/100035293>
<http://id.who.int/icd/entity/1000481519>
<http://id.who.int/icd/entity/1000592924>
<http://id.who.int/icd/entity/1000635852>
<http://id.who.int/icd/entity/1000664379>
<http://id.who.int/icd/entity/1000683110>
<http://id.who.int/icd/entity/1000693956>
<http://id.who.int/icd/entity/1000700141>
<http://id.who.int/icd/entity/1000704511>
<http://id.who.int/icd/entity/1000725916>
<http://id.who.int/icd/entity/1000728679>
<http://id.who.int/icd/entity/1000764245>
<http://id.who.int/icd/entity/1000771513>
<http://id.who.int/icd/entity/1000854142>
<http://id.who.int/icd/entity/1000894786>
<http://id.who.int/icd/entity/1000930055>
<http://id.who.int/icd/entity/1000930983>
<http://id.who.int/icd/entity/1000933792>
<http://id.who.int/icd/entity/1000950656>
<http://id.who.int/icd/entity/1000964652>
<http://id.who.int/icd/entity/1000966040>
<http://id.who.int/icd/entity/1001021600>
<http://id.who.int/icd/entity/1001029375>
<http://id.who.int/icd/entity/1001041854>
<http://id.who.int/icd/entity/1001043403>
<http://id.who.int/icd/entity/1001057889>
<http://id.who.int/icd/entity/1001074143>
<http://id.who.int/icd/entity/1001085090>
<http://id.who.int/icd/entity/1001092638>
<http://id.who.int/icd/entity/10010987>
<http://id.who.int/icd/entity/1001150976>
<http://id.who.int/icd/entity/1001180183>
<http://id.who.int/icd/entity/1001188833>
<http://id.who.int/icd/entity/1001215195>
<http://id.who.int/icd/entity/1001258929>
<http://id.who.int/icd/entity/1001262689>
<http://id.who.int/icd/entity/1001285789>
<http://id.who.int/icd/entity/1001302939>
<http://id.who.int/icd/entity/1001331242>
<http://id.who.int/icd/entity/100133659>
<http://id.who.int/icd/entity/100136879>
<http://id.who.int/icd/entity/1001392299>
<http://id.who.int/icd/entity/1001420981>
<http://id.who.int/icd/entity/1001433912>
<http://id.who.int/icd/entity/100146679>
<http://id.who.int/icd/entity/1001502409>
<http://id.who.int/icd/entity/1001536908>
<http://id.who.int/icd/entity/1001578808>
<http://id.who.int/icd/entity/1001597660>
<http://id.who.int/icd/entity/1001632806>
<http://id.who.int/icd/entity/1001652945>
<http://id.who.int/icd/entity/1001660902>
<http://id.who.int/icd/entity/100167792>
<http://id.who.int/icd/entity/100169070>
<http://id.who.int/icd/entity/1001737902>
<http://id.who.int/icd/entity/1001757676>
<http://id.who.int/icd/entity/1001766513>
<http://id.who.int/icd/entity/1001776219>
<http://id.who.int/icd/entity/1001801157>
<http://id.who.int/icd/entity/1001801526>
<http://id.who.int/icd/entity/1001802843>
<http://id.who.int/icd/entity/1001865004>
<http://id.who.int/icd/entity/1001886872>
<http://id.who.int/icd/entity/1001898175>
<http://id.who.int/icd/entity/1001902101>
<http://id.who.int/icd/entity/1001958831>
<http://id.who.int/icd/entity/1002019615>
<http://id.who.int/icd/entity/1002047159>
<http://id.who.int/icd/entity/1002081555>
<http://id.who.int/icd/entity/100209899>
<http://id.who.int/icd/entity/1002110548>
<http://id.who.int/icd/entity/1002125483>
<http://id.who.int/icd/entity/1002130466>
<http://id.who.int/icd/entity/1002156348>
<http://id.who.int/icd/entity/1002164513>
<http://id.who.int/icd/entity/1002206661>
<http://id.who.int/icd/entity/1002246510>
<http://id.who.int/icd/entity/1002252474>
<http://id.who.int/icd/entity/1002255545>
<http://id.who.int/icd/entity/1002275014>
<http://id.who.int/icd/entity/1002292151>
<http://id.who.int/icd/entity/1002311904>
<http://id.who.int/icd/entity/1002343712>
<http://id.who.int/icd/entity/1002390139>
<http://id.who.int/icd/entity/1002393529>
<http://id.who.int/icd/entity/1002397610>
<http://id.who.int/icd/entity/1002411765>
<http://id.who.int/icd/entity/1002499710>
<http://id.who.int/icd/entity/1002515350>
<http://id.who.int/icd/entity/1002516273>
<http://id.who.int/icd/entity/1002532547>
<http://id.who.int/icd/entity/1002542602>
<http://id.who.int/icd/entity/10025514>
<http://id.who.int/icd/entity/1002584618>
<http://id.who.int/icd/entity/1002616752>
<http://id.who.int/icd/entity/100261963>
<http://id.who.int/icd/entity/1002682456>
<http://id.who.int/icd/entity/1002734100>
<http://id.who.int/icd/entity/1002741465>
<http://id.who.int/icd/entity/1002746852>
<http://id.who.int/icd/entity/1002762263>
<http://id.who.int/icd/entity/1002765890>
<http://id.who.int/icd/entity/1002804793>
<http://id.who.int/icd/entity/1002808943>
<http://id.who.int/icd/entity/1002818386>
<http://id.who.int/icd/entity/1002870079>
<http://id.who.int/icd/entity/1002894383>
<http://id.who.int/icd/entity/1002963291>
<http://id.who.int/icd/entity/1002971137>
<http://id.who.int/icd/entity/1002985340>
<http://id.who.int/icd/entity/1003020383>
<http://id.who.int/icd/entity/100309320>
<http://id.who.int/icd/entity/1003100262>
<http://id.who.int/icd/entity/1003103889>
<http://id.who.int/icd/entity/1003119079>
<http://id.who.int/icd/entity/1003144902>
<http://id.who.int/icd/entity/100315354>
<http://id.who.int/icd/entity/1003175449>
<http://id.who.int/icd/entity/1003207826>
<http://id.who.int/icd/entity/1003218080>
<http://id.who.int/icd/entity/1003222483>
<http://id.who.int/icd/entity/1003224851>
<http://id.who.int/icd/entity/1003226398>
<http://id.who.int/icd/entity/100323577>
<http://id.who.int/icd/entity/1003251700>
<http://id.who.int/icd/entity/1003261287>
<http://id.who.int/icd/entity/100327059>
<http://id.who.int/icd/entity/1003298671>
<http://id.who.int/icd/entity/1003389114>
