?class
<http://id.who.int/icd/entity/1000158790>
<http://id.who.int/icd/entity/1000312374>
<http://id.who.int/icd/entity/1001085090>
<http://id.who.int/icd/entity/1001433912>
<http://id.who.int/icd/entity/1002125483>
<http://id.who.int/icd/entity/1002411765>
<http://id.who.int/icd/entity/1002515350>
<http://id.who.int/icd/entity/1002516273>
<http://id.who.int/icd/entity/1002808943>
<http://id.who.int/icd/entity/1002870079>
<http://id.who.int/icd/entity/1003103889>
<http://id.who.int/icd/entity/1003224851>
<http://id.who.int/icd/entity/100327059>
<http://id.who.int/icd/entity/1003298671>
<http://id.who.int/icd/entity/1003618982>
<http://id.who.int/icd/entity/1003818709>
<http://id.who.int/icd/entity/1004062848>
<http://id.who.int/icd/entity/1004834898>
<http://id.who.int/icd/entity/1005293230>
<http://id.who.int/icd/entity/1005340746>
<http://id.who.int/icd/entity/1006764720>
<http://id.who.int/icd/entity/1007113705>
<http://id.who.int/icd/entity/1007361920>
<http://id.who.int/icd/entity/1007722343>
<http://id.who.int/icd/entity/1008326521>
<http://id.who.int/icd/entity/1008373735>
<http://id.who.int/icd/entity/1008817986>
<http://id.who.int/icd/entity/1008818472>
<http://id.who.int/icd/entity/1009019825>
<http://id.who.int/icd/entity/1009235776>
<http://id.who.int/icd/entity/1009514410>
<http://id.who.int/icd/entity/1009608379>
<http://id.who.int/icd/entity/1009979503>
<http://id.who.int/icd/entity/1010568939>
<http://id.who.int/icd/entity/1011543466>
<http://id.who.int/icd/entity/1011564084>
<http://id.who.int/icd/entity/1011678733>
<http://id.who.int/icd/entity/1012044094>
<http://id.who.int/icd/entity/1012529206>
<http://id.who.int/icd/entity/101278937>
<http://id.who.int/icd/entity/101283458>
<http://id.who.int/icd/entity/1013271085>
<http://id.who.int/icd/entity/1013321996>
<http://id.who.int/icd/entity/1013995982>
<http://id.who.int/icd/entity/1014176665>
<http://id.who.int/icd/entity/1014413744>
<http://id.who.int/icd/entity/1014421184>
<http://id.who.int/icd/entity/1015067328>
<http://id.who.int/icd/entity/1015131848>
<http://id.who.int/icd/entity/1015201813>
<http://id.who.int/icd/entity/101574898>
<http://id.who.int/icd/entity/1015869488>
<http://id.who.int/icd/entity/1015880475>
<http://id.who.int/icd/entity/1016300973>
<http://id.who.int/icd/entity/1016527366>
<http://id.who.int/icd/entity/1016982377>
<http://id.who.int/icd/entity/1017123965>
<http://id.who.int/icd/entity/1017281072>
<http://id.who.int/icd/entity/101728952>
<http://id.who.int/icd/entity/1017294360>
<http://id.who.int/icd/entity/1017420366>
<http://id.who.int/icd/entity/1017444171>
<http://id.who.int/icd/entity/101754017>
<http://id.who.int/icd/entity/1017605792>
<http://id.who.int/icd/entity/1017879316>
<http://id.who.int/icd/entity/1018137379>
<http://id.who.int/icd/entity/1018244167>
<http://id.who.int/icd/entity/1018442486>
<http://id.who.int/icd/entity/1018678331>
<http://id.who.int/icd/entity/101936596>
<http://id.who.int/icd/entity/1019534522>
<http://id.who.int/icd/entity/1019654777>
<http://id.who.int/icd/entity/1019737226>
<http://id.who.int/icd/entity/1019761139>
<http://id.who.int/icd/entity/1020048212>
<http://id.who.int/icd/entity/1020104452>
<http://id.who.int/icd/entity/1020356546>
<http://id.who.int/icd/entity/1020378192>
<http://id.who.int/icd/entity/1020460080>
<http://id.who.int/icd/entity/1020908860>
<http://id.who.int/icd/entity/1021070685>
<http://id.who.int/icd/entity/1021321929>
<http://id.who.int/icd/entity/102137256>
<http://id.who.int/icd/entity/1022764848>
<http://id.who.int/icd/entity/1023208595>
<http://id.who.int/icd/entity/1023225284>
<http://id.who.int/icd/entity/1023481285>
<http://id.who.int/icd/entity/1023537794>
<http://id.who.int/icd/entity/1023586519>
<http://id.who.int/icd/entity/1023708457>
<http://id.who.int/icd/entity/1023873792>
<http://id.who.int/icd/entity/1024193030>
<http://id.who.int/icd/entity/1024965188>
<http://id.who.int/icd/entity/1025268875>
<http://id.who.int/icd/entity/1025285267>
<http://id.who.int/icd/entity/1025807885>
<http://id.who.int/icd/entity/1025890832>
<http://id.who.int/icd/entity/1025918432>
<http://id.who.int/icd/entity/102622586>
<http://id.who.int/icd/entity/1026581103>
<http://id.who.int/icd/entity/1026669373>
<http://id.who.int/icd/entity/1026719190>
<http://id.who.int/icd/entity/1026790090>
<http://id.who.int/icd/entity/1027009891>
<http://id.who.int/icd/entity/1028717582>
<http://id.who.int/icd/entity/1029053552>
<http://id.who.int/icd/entity/1029186708>
<http://id.who.int/icd/entity/102931491>
<http://id.who.int/icd/entity/1029429979>
<http://id.who.int/icd/entity/1029434723>
<http://id.who.int/icd/entity/1029520039>
<http://id.who.int/icd/entity/1029833075>
<http://id.who.int/icd/entity/1030933583>
<http://id.who.int/icd/entity/1031369521>
<http://id.who.int/icd/entity/1031441916>
<http://id.who.int/icd/entity/1031861719>
<http://id.who.int/icd/entity/1032480498>
<http://id.who.int/icd/entity/1032763015>
<http://id.who.int/icd/entity/1032853348>
<http://id.who.int/icd/entity/1032878847>
<http://id.who.int/icd/entity/1033319647>
<http://id.who.int/icd/entity/1033901824>
<http://id.who.int/icd/entity/1034352510>
<http://id.who.int/icd/entity/1034577043>
<http://id.who.int/icd/entity/1034593853>
<http://id.who.int/icd/entity/1034618479>
